insert into account values(12520000, "name20000", 654.24);
insert into account values(12520179, "name20179", 327.76);
insert into account values(12520180, "name20180", 674.99);
insert into account values(12520181, "name20181", 569.67);
insert into account values(12520182, "name20182", 410.08);
insert into account values(12520183, "name20183", 899.36);
insert into account values(12520184, "name20184", 227.82);
insert into account values(12520185, "name20185", 847.93);
insert into account values(12520186, "name20186", 156.56);
insert into account values(12520187, "name20187", 534.75);
insert into account values(12520188, "name20188", 295.38);
insert into account values(12520189, "name20189", 331.14);
insert into account values(12520190, "name20190", 904.19);
insert into account values(12520191, "name20191", 551.97);
insert into account values(12520192, "name20192", 612.07);
insert into account values(12520193, "name20193", 517.20);
insert into account values(12520194, "name20194", 777.35);
insert into account values(12520195, "name20195", 4.74);
insert into account values(12520196, "name20196", 46.04);
insert into account values(12520197, "name20197", 120.54);
insert into account values(12520198, "name20198", 229.84);
insert into account values(12520199, "name20199", 959.20);
insert into account values(12520200, "name20200", 186.73);
insert into account values(12520201, "name20201", 615.84);
insert into account values(12520202, "name20202", 465.17);
insert into account values(12520203, "name20203", 535.22);
insert into account values(12520204, "name20204", 757.83);
insert into account values(12520205, "name20205", 791.60);
insert into account values(12520206, "name20206", 64.62);
insert into account values(12520207, "name20207", 949.07);
insert into account values(12520208, "name20208", 860.23);
insert into account values(12520209, "name20209", 132.41);
insert into account values(12520210, "name20210", 781.47);
insert into account values(12520211, "name20211", 977.42);
insert into account values(12520212, "name20212", 26.16);
insert into account values(12520213, "name20213", 443.84);
insert into account values(12520214, "name20214", 894.16);
insert into account values(12520215, "name20215", 407.16);
insert into account values(12520216, "name20216", 752.24);
insert into account values(12520217, "name20217", 627.64);
insert into account values(12520218, "name20218", 647.79);
insert into account values(12520219, "name20219", 976.15);
insert into account values(12520220, "name20220", 486.62);
insert into account values(12520221, "name20221", 54.10);
insert into account values(12520222, "name20222", 922.34);
insert into account values(12520223, "name20223", 310.38);
insert into account values(12520224, "name20224", 747.38);
insert into account values(12520225, "name20225", 988.53);
insert into account values(12520226, "name20226", 438.60);
insert into account values(12520227, "name20227", 646.93);
insert into account values(12520228, "name20228", 424.74);
insert into account values(12520229, "name20229", 45.77);
insert into account values(12520230, "name20230", 313.12);
insert into account values(12520231, "name20231", 49.54);
insert into account values(12520232, "name20232", 220.53);
insert into account values(12520233, "name20233", 905.19);
insert into account values(12520234, "name20234", 597.08);
insert into account values(12520235, "name20235", 887.60);
insert into account values(12520236, "name20236", 899.43);
insert into account values(12520237, "name20237", 298.54);
insert into account values(12520238, "name20238", 463.43);
insert into account values(12520239, "name20239", 126.85);
insert into account values(12520240, "name20240", 923.22);
insert into account values(12520241, "name20241", 294.39);
insert into account values(12520242, "name20242", 590.47);
insert into account values(12520243, "name20243", 902.27);
insert into account values(12520244, "name20244", 692.01);
insert into account values(12520245, "name20245", 928.58);
insert into account values(12520246, "name20246", 645.39);
insert into account values(12520247, "name20247", 566.55);
insert into account values(12520248, "name20248", 103.63);
insert into account values(12520249, "name20249", 235.99);
insert into account values(12520250, "name20250", 362.77);
insert into account values(12520251, "name20251", 698.08);
insert into account values(12520252, "name20252", 103.99);
insert into account values(12520253, "name20253", 853.64);
insert into account values(12520254, "name20254", 444.97);
insert into account values(12520255, "name20255", 405.20);
insert into account values(12520256, "name20256", 402.60);
insert into account values(12520257, "name20257", 865.31);
insert into account values(12520258, "name20258", 583.83);
insert into account values(12520259, "name20259", 20.83);
insert into account values(12520260, "name20260", 707.43);
insert into account values(12520261, "name20261", 767.29);
insert into account values(12520262, "name20262", 816.51);
insert into account values(12520263, "name20263", 888.31);
insert into account values(12520264, "name20264", 526.76);
insert into account values(12520265, "name20265", 686.83);
insert into account values(12520266, "name20266", 981.09);
insert into account values(12520267, "name20267", 858.16);
insert into account values(12520268, "name20268", 242.28);
insert into account values(12520269, "name20269", 103.74);
insert into account values(12520270, "name20270", 124.94);
insert into account values(12520271, "name20271", 801.11);
insert into account values(12520272, "name20272", 422.76);
insert into account values(12520273, "name20273", 848.37);
insert into account values(12520274, "name20274", 647.05);
insert into account values(12520275, "name20275", 834.03);
insert into account values(12520276, "name20276", 924.45);
insert into account values(12520277, "name20277", 398.58);
insert into account values(12520278, "name20278", 630.06);
insert into account values(12520279, "name20279", 460.82);
insert into account values(12520280, "name20280", 195.70);
insert into account values(12520281, "name20281", 542.70);
insert into account values(12520282, "name20282", 222.00);
insert into account values(12520283, "name20283", 161.23);
insert into account values(12520284, "name20284", 230.51);
insert into account values(12520285, "name20285", 979.11);
insert into account values(12520286, "name20286", 852.28);
insert into account values(12520287, "name20287", 616.52);
insert into account values(12520288, "name20288", 261.19);
insert into account values(12520289, "name20289", 136.08);
insert into account values(12520290, "name20290", 88.69);
insert into account values(12520291, "name20291", 748.11);
insert into account values(12520292, "name20292", 741.84);
insert into account values(12520293, "name20293", 125.58);
insert into account values(12520294, "name20294", 66.88);
insert into account values(12520295, "name20295", 862.16);
insert into account values(12520296, "name20296", 251.63);
insert into account values(12520297, "name20297", 760.16);
insert into account values(12520298, "name20298", 230.25);
insert into account values(12520299, "name20299", 114.98);
insert into account values(12520300, "name20300", 823.58);
insert into account values(12520301, "name20301", 570.54);
insert into account values(12520302, "name20302", 698.20);
insert into account values(12520303, "name20303", 76.14);
insert into account values(12520304, "name20304", 580.11);
insert into account values(12520305, "name20305", 296.01);
insert into account values(12520306, "name20306", 538.18);
insert into account values(12520307, "name20307", 643.53);
insert into account values(12520308, "name20308", 686.08);
insert into account values(12520309, "name20309", 193.97);
insert into account values(12520310, "name20310", 806.23);
insert into account values(12520311, "name20311", 640.65);
insert into account values(12520312, "name20312", 494.23);
insert into account values(12520313, "name20313", 487.93);
insert into account values(12520314, "name20314", 166.05);
insert into account values(12520315, "name20315", 450.00);
insert into account values(12520316, "name20316", 411.14);
insert into account values(12520317, "name20317", 770.34);
insert into account values(12520318, "name20318", 192.98);
insert into account values(12520319, "name20319", 248.55);
insert into account values(12520320, "name20320", 871.86);
insert into account values(12520321, "name20321", 142.37);
insert into account values(12520322, "name20322", 651.69);
insert into account values(12520323, "name20323", 505.03);
insert into account values(12520324, "name20324", 907.27);
insert into account values(12520325, "name20325", 95.91);
insert into account values(12520326, "name20326", 340.42);
insert into account values(12520327, "name20327", 104.44);
insert into account values(12520328, "name20328", 975.40);
insert into account values(12520329, "name20329", 998.92);
insert into account values(12520330, "name20330", 25.02);
insert into account values(12520331, "name20331", 413.33);
insert into account values(12520332, "name20332", 801.51);
insert into account values(12520333, "name20333", 268.77);
insert into account values(12520334, "name20334", 540.32);
insert into account values(12520335, "name20335", 882.74);
insert into account values(12520336, "name20336", 738.97);
insert into account values(12520337, "name20337", 105.10);
insert into account values(12520338, "name20338", 680.75);
insert into account values(12520339, "name20339", 157.75);
insert into account values(12520340, "name20340", 397.17);
insert into account values(12520341, "name20341", 321.06);
insert into account values(12520342, "name20342", 306.57);
insert into account values(12520343, "name20343", 455.60);
insert into account values(12520344, "name20344", 455.88);
insert into account values(12520345, "name20345", 731.50);
insert into account values(12520346, "name20346", 952.08);
insert into account values(12520347, "name20347", 781.79);
insert into account values(12520348, "name20348", 413.27);
insert into account values(12520349, "name20349", 136.27);
insert into account values(12520350, "name20350", 942.61);
insert into account values(12520351, "name20351", 290.54);
insert into account values(12520352, "name20352", 548.33);
insert into account values(12520353, "name20353", 222.38);
insert into account values(12520354, "name20354", 238.75);
insert into account values(12520355, "name20355", 845.44);
insert into account values(12520356, "name20356", 467.37);
insert into account values(12520357, "name20357", 706.33);
insert into account values(12520358, "name20358", 643.28);
insert into account values(12520359, "name20359", 76.24);
insert into account values(12520360, "name20360", 241.30);
insert into account values(12520361, "name20361", 865.55);
insert into account values(12520362, "name20362", 761.57);
insert into account values(12520363, "name20363", 471.66);
insert into account values(12520364, "name20364", 851.98);
insert into account values(12520365, "name20365", 79.37);
insert into account values(12520366, "name20366", 686.57);
insert into account values(12520367, "name20367", 496.35);
insert into account values(12520368, "name20368", 181.30);
insert into account values(12520369, "name20369", 835.48);
insert into account values(12520370, "name20370", 474.24);
insert into account values(12520371, "name20371", 594.49);
insert into account values(12520372, "name20372", 273.44);
insert into account values(12520373, "name20373", 116.31);
insert into account values(12520374, "name20374", 580.92);
insert into account values(12520375, "name20375", 60.31);
insert into account values(12520376, "name20376", 472.23);
insert into account values(12520377, "name20377", 828.56);
insert into account values(12520378, "name20378", 186.86);
insert into account values(12520379, "name20379", 931.03);
insert into account values(12520380, "name20380", 157.09);
insert into account values(12520381, "name20381", 654.66);
insert into account values(12520382, "name20382", 683.98);
insert into account values(12520383, "name20383", 781.77);
insert into account values(12520384, "name20384", 360.08);
insert into account values(12520385, "name20385", 225.32);
insert into account values(12520386, "name20386", 614.95);
insert into account values(12520387, "name20387", 563.45);
insert into account values(12520388, "name20388", 104.62);
insert into account values(12520389, "name20389", 760.40);
insert into account values(12520390, "name20390", 92.97);
insert into account values(12520391, "name20391", 289.56);
insert into account values(12520392, "name20392", 67.15);
insert into account values(12520393, "name20393", 526.47);
insert into account values(12520394, "name20394", 14.85);
insert into account values(12520395, "name20395", 416.10);
insert into account values(12520396, "name20396", 170.12);
insert into account values(12520397, "name20397", 447.77);
insert into account values(12520398, "name20398", 655.11);
insert into account values(12520399, "name20399", 207.32);
insert into account values(12520400, "name20400", 110.49);
insert into account values(12520401, "name20401", 771.48);
insert into account values(12520402, "name20402", 785.70);
insert into account values(12520403, "name20403", 684.04);
insert into account values(12520404, "name20404", 714.51);
insert into account values(12520405, "name20405", 787.13);
insert into account values(12520406, "name20406", 150.22);
insert into account values(12520407, "name20407", 582.39);
insert into account values(12520408, "name20408", 399.37);
insert into account values(12520409, "name20409", 241.86);
insert into account values(12520410, "name20410", 123.86);
insert into account values(12520411, "name20411", 972.53);
insert into account values(12520412, "name20412", 592.12);
insert into account values(12520413, "name20413", 70.99);
insert into account values(12520414, "name20414", 384.61);
insert into account values(12520415, "name20415", 713.57);
insert into account values(12520416, "name20416", 296.94);
insert into account values(12520417, "name20417", 740.95);
insert into account values(12520418, "name20418", 347.00);
insert into account values(12520419, "name20419", 101.20);
insert into account values(12520420, "name20420", 463.28);
insert into account values(12520421, "name20421", 761.94);
insert into account values(12520422, "name20422", 628.72);
insert into account values(12520423, "name20423", 386.37);
insert into account values(12520424, "name20424", 110.74);
insert into account values(12520425, "name20425", 80.33);
insert into account values(12520426, "name20426", 568.33);
insert into account values(12520427, "name20427", 766.28);
insert into account values(12520428, "name20428", 846.43);
insert into account values(12520429, "name20429", 271.99);
insert into account values(12520430, "name20430", 336.98);
insert into account values(12520431, "name20431", 822.41);
insert into account values(12520432, "name20432", 21.99);
insert into account values(12520433, "name20433", 220.91);
insert into account values(12520434, "name20434", 419.00);
insert into account values(12520435, "name20435", 648.41);
insert into account values(12520436, "name20436", 389.99);
insert into account values(12520437, "name20437", 669.12);
insert into account values(12520438, "name20438", 85.06);
insert into account values(12520439, "name20439", 66.37);
insert into account values(12520440, "name20440", 891.14);
insert into account values(12520441, "name20441", 321.55);
insert into account values(12520442, "name20442", 464.68);
insert into account values(12520443, "name20443", 904.59);
insert into account values(12520444, "name20444", 999.50);
insert into account values(12520445, "name20445", 782.61);
insert into account values(12520446, "name20446", 864.23);
insert into account values(12520447, "name20447", 494.57);
insert into account values(12520448, "name20448", 301.79);
insert into account values(12520449, "name20449", 999.64);
insert into account values(12520450, "name20450", 905.11);
insert into account values(12520451, "name20451", 718.88);
insert into account values(12520452, "name20452", 112.96);
insert into account values(12520453, "name20453", 564.73);
insert into account values(12520454, "name20454", 960.98);
insert into account values(12520455, "name20455", 582.82);
insert into account values(12520456, "name20456", 896.09);
insert into account values(12520457, "name20457", 517.40);
insert into account values(12520458, "name20458", 224.45);
insert into account values(12520459, "name20459", 254.90);
insert into account values(12520460, "name20460", 956.93);
insert into account values(12520461, "name20461", 125.11);
insert into account values(12520462, "name20462", 770.79);
insert into account values(12520463, "name20463", 848.06);
insert into account values(12520464, "name20464", 910.57);
insert into account values(12520465, "name20465", 457.92);
insert into account values(12520466, "name20466", 993.79);
insert into account values(12520467, "name20467", 191.44);
insert into account values(12520468, "name20468", 21.36);
insert into account values(12520469, "name20469", 258.22);
insert into account values(12520470, "name20470", 325.36);
insert into account values(12520471, "name20471", 153.62);
insert into account values(12520472, "name20472", 885.13);
insert into account values(12520473, "name20473", 439.37);
insert into account values(12520474, "name20474", 389.12);
insert into account values(12520475, "name20475", 233.45);
insert into account values(12520476, "name20476", 181.78);
insert into account values(12520477, "name20477", 367.58);
insert into account values(12520478, "name20478", 60.38);
insert into account values(12520479, "name20479", 970.15);
insert into account values(12520480, "name20480", 182.98);
insert into account values(12520481, "name20481", 567.04);
insert into account values(12520482, "name20482", 235.39);
insert into account values(12520483, "name20483", 115.21);
insert into account values(12520484, "name20484", 586.25);
insert into account values(12520485, "name20485", 64.06);
insert into account values(12520486, "name20486", 102.83);
insert into account values(12520487, "name20487", 477.23);
insert into account values(12520488, "name20488", 436.03);
insert into account values(12520489, "name20489", 395.40);
insert into account values(12520490, "name20490", 10.19);
insert into account values(12520491, "name20491", 619.28);
insert into account values(12520492, "name20492", 984.57);
insert into account values(12520493, "name20493", 206.69);
insert into account values(12520494, "name20494", 992.52);
insert into account values(12520495, "name20495", 853.32);
insert into account values(12520496, "name20496", 192.75);
insert into account values(12520497, "name20497", 808.32);
insert into account values(12520498, "name20498", 695.11);
insert into account values(12520499, "name20499", 577.56);
insert into account values(12520500, "name20500", 224.26);
insert into account values(12520501, "name20501", 215.96);
insert into account values(12520502, "name20502", 488.99);
insert into account values(12520503, "name20503", 522.65);
insert into account values(12520504, "name20504", 96.22);
insert into account values(12520505, "name20505", 907.51);
insert into account values(12520506, "name20506", 923.39);
insert into account values(12520507, "name20507", 719.72);
insert into account values(12520508, "name20508", 599.84);
insert into account values(12520509, "name20509", 922.30);
insert into account values(12520510, "name20510", 444.64);
insert into account values(12520511, "name20511", 721.55);
insert into account values(12520512, "name20512", 269.53);
insert into account values(12520513, "name20513", 322.93);
insert into account values(12520514, "name20514", 428.34);
insert into account values(12520515, "name20515", 453.26);
insert into account values(12520516, "name20516", 954.72);
insert into account values(12520517, "name20517", 791.05);
insert into account values(12520518, "name20518", 530.61);
insert into account values(12520519, "name20519", 695.32);
insert into account values(12520520, "name20520", 524.07);
insert into account values(12520521, "name20521", 799.73);
insert into account values(12520522, "name20522", 781.23);
insert into account values(12520523, "name20523", 178.24);
insert into account values(12520524, "name20524", 892.52);
insert into account values(12520525, "name20525", 518.92);
insert into account values(12520526, "name20526", 132.47);
insert into account values(12520527, "name20527", 353.55);
insert into account values(12520528, "name20528", 713.68);
insert into account values(12520529, "name20529", 620.65);
insert into account values(12520530, "name20530", 516.12);
insert into account values(12520531, "name20531", 863.00);
insert into account values(12520532, "name20532", 888.36);
insert into account values(12520533, "name20533", 697.03);
insert into account values(12520534, "name20534", 906.38);
insert into account values(12520535, "name20535", 986.71);
insert into account values(12520536, "name20536", 786.29);
insert into account values(12520537, "name20537", 904.56);
insert into account values(12520538, "name20538", 405.45);
insert into account values(12520539, "name20539", 919.96);
insert into account values(12520540, "name20540", 370.64);
insert into account values(12520541, "name20541", 588.40);
insert into account values(12520542, "name20542", 474.42);
insert into account values(12520543, "name20543", 544.06);
insert into account values(12520544, "name20544", 127.86);
insert into account values(12520545, "name20545", 609.79);
insert into account values(12520546, "name20546", 630.47);
insert into account values(12520547, "name20547", 811.14);
insert into account values(12520548, "name20548", 990.20);
insert into account values(12520549, "name20549", 920.83);
insert into account values(12520550, "name20550", 648.43);
insert into account values(12520551, "name20551", 398.70);
insert into account values(12520552, "name20552", 425.20);
insert into account values(12520553, "name20553", 183.93);
insert into account values(12520554, "name20554", 767.25);
insert into account values(12520555, "name20555", 486.68);
insert into account values(12520556, "name20556", 513.29);
insert into account values(12520557, "name20557", 550.36);
insert into account values(12520558, "name20558", 120.28);
insert into account values(12520559, "name20559", 664.68);
insert into account values(12520560, "name20560", 408.24);
insert into account values(12520561, "name20561", 285.61);
insert into account values(12520562, "name20562", 82.90);
insert into account values(12520563, "name20563", 564.21);
insert into account values(12520564, "name20564", 598.76);
insert into account values(12520565, "name20565", 572.98);
insert into account values(12520566, "name20566", 451.74);
insert into account values(12520567, "name20567", 685.17);
insert into account values(12520568, "name20568", 853.01);
insert into account values(12520569, "name20569", 565.57);
insert into account values(12520570, "name20570", 832.54);
insert into account values(12520571, "name20571", 657.04);
insert into account values(12520572, "name20572", 528.05);
insert into account values(12520573, "name20573", 307.59);
insert into account values(12520574, "name20574", 334.68);
insert into account values(12520575, "name20575", 885.30);
insert into account values(12520576, "name20576", 659.54);
insert into account values(12520577, "name20577", 104.93);
insert into account values(12520578, "name20578", 838.95);
insert into account values(12520579, "name20579", 155.05);
insert into account values(12520580, "name20580", 109.11);
insert into account values(12520581, "name20581", 672.51);
insert into account values(12520582, "name20582", 181.59);
insert into account values(12520583, "name20583", 205.31);
insert into account values(12520584, "name20584", 441.82);
insert into account values(12520585, "name20585", 953.37);
insert into account values(12520586, "name20586", 475.50);
insert into account values(12520587, "name20587", 142.82);
insert into account values(12520588, "name20588", 559.01);
insert into account values(12520589, "name20589", 599.78);
insert into account values(12520590, "name20590", 322.77);
insert into account values(12520591, "name20591", 755.22);
insert into account values(12520592, "name20592", 474.14);
insert into account values(12520593, "name20593", 378.02);
insert into account values(12520594, "name20594", 624.90);
insert into account values(12520595, "name20595", 762.57);
insert into account values(12520596, "name20596", 519.10);
insert into account values(12520597, "name20597", 159.17);
insert into account values(12520598, "name20598", 565.26);
insert into account values(12520599, "name20599", 800.78);
insert into account values(12520600, "name20600", 190.72);
insert into account values(12520601, "name20601", 839.74);
insert into account values(12520602, "name20602", 733.73);
insert into account values(12520603, "name20603", 665.27);
insert into account values(12520604, "name20604", 534.50);
insert into account values(12520605, "name20605", 914.34);
insert into account values(12520606, "name20606", 610.23);
insert into account values(12520607, "name20607", 125.65);
insert into account values(12520608, "name20608", 3.69);
insert into account values(12520609, "name20609", 736.39);
insert into account values(12520610, "name20610", 124.50);
insert into account values(12520611, "name20611", 974.78);
insert into account values(12520612, "name20612", 367.78);
insert into account values(12520613, "name20613", 957.13);
insert into account values(12520614, "name20614", 699.15);
insert into account values(12520615, "name20615", 524.52);
insert into account values(12520616, "name20616", 329.04);
insert into account values(12520617, "name20617", 827.86);
insert into account values(12520618, "name20618", 953.08);
insert into account values(12520619, "name20619", 399.32);
insert into account values(12520620, "name20620", 766.15);
insert into account values(12520621, "name20621", 272.31);
insert into account values(12520622, "name20622", 455.08);
insert into account values(12520623, "name20623", 322.20);
insert into account values(12520624, "name20624", 694.59);
insert into account values(12520625, "name20625", 476.31);
insert into account values(12520626, "name20626", 370.12);
insert into account values(12520627, "name20627", 852.14);
insert into account values(12520628, "name20628", 658.10);
insert into account values(12520629, "name20629", 239.69);
insert into account values(12520630, "name20630", 438.78);
insert into account values(12520631, "name20631", 892.33);
insert into account values(12520632, "name20632", 345.97);
insert into account values(12520633, "name20633", 698.38);
insert into account values(12520634, "name20634", 833.49);
insert into account values(12520635, "name20635", 886.37);
insert into account values(12520636, "name20636", 520.35);
insert into account values(12520637, "name20637", 493.31);
insert into account values(12520638, "name20638", 534.30);
insert into account values(12520639, "name20639", 424.26);
insert into account values(12520640, "name20640", 832.59);
insert into account values(12520641, "name20641", 229.74);
insert into account values(12520642, "name20642", 851.64);
insert into account values(12520643, "name20643", 348.79);
insert into account values(12520644, "name20644", 611.50);
insert into account values(12520645, "name20645", 935.78);
insert into account values(12520646, "name20646", 775.82);
insert into account values(12520647, "name20647", 514.27);
insert into account values(12520648, "name20648", 721.62);
insert into account values(12520649, "name20649", 409.93);
insert into account values(12520650, "name20650", 684.89);
insert into account values(12520651, "name20651", 769.89);
insert into account values(12520652, "name20652", 39.39);
insert into account values(12520653, "name20653", 790.46);
insert into account values(12520654, "name20654", 402.10);
insert into account values(12520655, "name20655", 574.30);
insert into account values(12520656, "name20656", 252.27);
insert into account values(12520657, "name20657", 953.26);
insert into account values(12520658, "name20658", 126.08);
insert into account values(12520659, "name20659", 168.45);
insert into account values(12520660, "name20660", 37.86);
insert into account values(12520661, "name20661", 339.88);
insert into account values(12520662, "name20662", 627.01);
insert into account values(12520663, "name20663", 683.45);
insert into account values(12520664, "name20664", 613.25);
